title,label
Penambahan Penyertaan Modal Negara Republik Indonesia Ke dalam Modal Saham Perusahaan Perseroan (Persero) Pt Penjaminan Infrastruktur Indonesia.,"Penyertaan Modal Negara, Pt Penjaminan Infrastruktur Indonesia, Modal Saham"
Penyertaan Modal Negara Republik Indonesia Ke dalam Modal  Saham Pt Pupuk Iskandar Muda yang Selanjutnya Dialihkan  Seluruhnya Ke dalam Modal Saham Perusahaan Perseroan  (Persero) Pt Pupuk Sriwidjaja.,"Penyertaan Modal Negara, Pt. Pupuk Sriwijaya, Modal Saham"
Penambahan Penyertaan Modal Negara Republik Indonesia Ke dalam Modal Saham Perusahaan Perseroan (Persero) Pt Pal Indonesia.,"Modal Saham, Pt. Pal Indonesia, Penyertaan Modal Negara"
Perubahan Kedua atas Peraturan Pemerintah Nomor 1 Tahun 2007 tentang Fasilitas Pajak Penghasilan untuk Penanaman Modal di Bidang-Bidang Usaha Tertentu dan/atau di Daerah-Daerah Tertentu.,"Penanaman Modal, Fasilitas Pajak Penghasilan, Perubahan Kedua"
Perubahan Ketiga atas Peraturan Presiden Nomor 47 Tahun 2009 tentang Pembentukan dan Organisasi Kementerian Negara.,"Perubahan Ketiga, Organisasi, Kementerian Negara"
"Perubahan Kedua atas Peraturan Presiden Nomor 24 Tahun 2010 tentang Kedudukan, Tugas, dan Fungsi Kementerian Negara Serta Susunan Organisasi, Tugas, dan Fungsi Eselon I Kementerian Negara.","Perubahan Kedua, Susunan Organisasi, Kementerian Negara"
Sistem Akuntansi Hibah.,"Sistem Akuntansi, Hibah"
Alokasi Kurang Bayar Dana Sarana dan Prasarana Infrastruktur  Provinsi Papua Barat Tahun Anggaran 2008 yang Dialokasikan pada Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2011.,"Provinsi Papua Barat, Alokasi Kurang Bayar, Apbn"
Pembayaran Tunjangan Cacat Prajurit Tentara Nasional Indonesia.,"Tentara Nasional Indonesia, Tunjangan Cacad, Prajurit"
Penyusunan dan Pengesahan Daftar Isian Pelaksanaan Anggaran Lanjutan Penerusan Pinjaman Tahun Anggaran 2012 dengan Sumber Dana Dari Sisa Anggaran Penerusan Pinjaman Tahun Anggaran 2011.,"Sisa Anggaran, Penerusan Pinjaman, Dipa"
Perencanaan Kebutuhan Barang Milik Negara.,"Barang Milik Negara, Perencanaan Kebutuhan"
Alokasi Dana Bagi Hasil Sumber Daya Alam Kehutanan Tahun Anggaran 2011.,"Tahun Anggaran 2011, Sumber Daya Alam Kehutanan, Alokasi Dana Bagi Hasil"
Tata Cara Pemantauan dan Evaluasi atas Pinjaman dan Hibah Kepada Pemerintah.,"Pemerintah, Pemantauan Dan Evaluasi, Pinjaman Dan Hibah"
Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Panas Bumi Tahun Anggaran 2011.,"Alokasi Dana Bagi Hasil, Sumber Daya Alam, Pertambangan Panas Bumi"
Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi Tahun Anggaran 2011.,"Alokasi Dana Bagi Hasil, Minyak Dan Gas Bumi, Sumber Daya Alam"
Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan  Minyak Bumi dan Gas Bumi dalam Rangka Otonomi Khusus di Provinsi Papua Barat Tahun Anggaran 2011.,"Alokasi Dana Bagi Hasil, Provinsi Papua Barat, Minyak Dan Gas Bumi"
Alokasi Tambahan Dana Bagi Hasil Sumber Daya Alam Pertambangan Minyak Bumi dan Gas Bumi untuk Provinsi Aceh Tahun Anggaran 2011.,"Provinsi Aceh, Minyak Dan Gas Bumi, Dana Bagi Hasil"
"Tata Cara Penyediaan Anggaran, Penghitungan, Pembayaran, dan Pertanggungjawaban Subsidi Liquefied Petroleum Gas (Lpg) Tabung 3 Kilogram.","Pertanggungjawaban, Lpg Tabung 3 Kilogram, Subsidi"
"Tata Cara Penyediaan Anggaran, Penghitungan, Pembayaran, dan Pertanggungjawaban Subsidi Jenis Bahan Bakar Minyak Tertentu.","Subsidi, Bahan Bakar Minyak Tertentu, Pertanggungjawaban"
Tarif Layanan Badan Layanan Umum Pusat Pembiayaan Perumahan pada Kementerian Perumahan Rakyat.,"Pusat Pembiayaan Perumahan, Kementerian Perumahan Rakyat, Tarif Layanan Blu"
Perubahan atas Peraturan Menteri Keuangan Nomor 94/PMK.01/2010 tentang Tata Cara Penyaringan dan Penerimaan Calon Pegawai Negeri Sipil Golongan Ii Dari Lulusan Program Diploma I dan Iii Keuangan Sekolah Tinggi Akuntansi Negara.,"Program Diploma Keuangan, Stan, Penerimaan Cpns"
Penegakan Disiplin dalam Kaitannya dengan Tunjangan Khusus Pembinaan Keuangan Negara di Lingkungan Kementerian Keuangan.,"Kementerian Keuangan, Disiplin, Tkpkn"
Penetapan Sistem Klasifikasi Barang dan Pembebanan Tarif Bea Masuk atas Barang Impor.,"Barang Impor, Tarif Bea Masuk, Sistem Klasifikasi Barang"
"Perubahan atas Peraturan Menteri Keuangan Nomor 107/PMK.04/2009 tentang Pembebasan Bea Masuk atas Impor Persenjataan, Amunisi, Perlengkapan Militer dan Kepolisian, Termasuk Suku Cadang, Serta Barang dan Bahan yang Dipergunakan untuk Menghasilkan Barang yang Dipergunakan Bagi Keperluan Pertahanan dan Keamanan Negara.","Pertahanan Negara, Impor Persenjataan"
Perubahan Bentuk Badan Hukum Perusahaan Umum (Perum) Pegadaian Menjadi Perusahaan Perseroan (Persero).,"Perusahaan Perseroan, Perubahan, Perum Pegadaian"
Tata Cara Seleksi Calon Pemberi Pinjaman dalam Negeri.,"Pinjaman Dalam Negeri, Calon Pemberi, Pengelolaan Pembiayaan"
Alokasi Definitif Dana Bagi Hasil Pajak Penghasilan Pasal 25 dan Pasal 29 Wajib Pajak Orang Pribadi dalam Negeri dan Pajak Penghasilan Pasal 21 Tahun Anggaran 2011.,"Dana Bagi Hasil, Pajak Pengasilan Ps.21, Wajib Pajak Orang Pribadi"
Pedoman Umum dan Alokasi Dana Alokasi Khusus Tahun Anggaran 2012.,"Pedoman Umum, Tahun Anggaran 2012, Dana Alokasi Khusus"
Pedoman Umum dan Alokasi Dana Alokasi Khusus Tahun Anggaran 2012,"Dana Alokasi Khusus, Tahun Anggaran 2012, Pedoman Umum"
Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Umum Tahun Anggaran 2012.,"Alokasi Dana Bagi Hasil, Sumber Daya Alam Pertambangan Umum, Tahun Anggaran 2012"
Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Pertambangan Umum Tahun Anggaran 2012.,"Tahun Anggaran 2011, Sumber Daya Alam Pertambangan Umum, Alokasi Dana Bagi Hasil"
"Perubahan atas Peraturan Menteri Keuangan Nomor 72/PMK.07/2011 tentang Pedoman Umum dan Alokasi Dana Tambahan Penghasilan Bagi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, dan Kota Tahun Anggaran 2011.","Dana Tambahan, Guru Pegawai Negeri Sipil, Perubahan"
"Perubahan atas Peraturan Menteri Keuangan Nomor 71/PMK.07/2011 tentang Pedoman Umum dan Alokasi Tunjangan Profesi Guru Pegawai Negeri Sipil Daerah Kepada Daerah Provinsi, Kabupaten, dan Kota Tahun Anggaran 2011.","Guru Pegawai Negeri Sipil, Alokasi Tunjangan Profesi, Perubahan"
Perubahan atas Peraturan Menteri Keuangan Nomor 60/PMK.05/2011 tentang Pelaksanaan Uji Coba Penerapan Sistem Pembayaran Pajak Secara Elektronik (Billing System) dalam Sistem Modul Penerimaan Negara.,"Perubahan, Pembayaran Pajak Secara Elektronik, Sistem Modul Penerimaan Negara"
Alokasi Sementara Dana Bagi Hasil Pajak Penghasilan Pasal 25 dan Pasal 29 Wajib Pajak Orang Pribadi dalam Negeri dan Pajak Penghasilan Pasal 21 Tahun Anggaran 2012.,"Dana Bagi Hasil, Pajak Pengasilan Pasal 25 Dan 29, Wajib Pajak Orang Pribadi"
Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Perikanan Tahun Anggaran 2012.,"Tahun Anggaran 2012, Alokasi Dana Bagi Hasil, Sumber Daya Alam Perikanan"
Pedoman Umum dan Alokasi Bantuan Operasional Sekolah Tahun Anggaran 2012.,"Pedoman Umum, Bantuan Operasional Sekolah, Tahun Anggaran 2012"
Audit Kepabeanan dan Audit Cukai.,"Audit Kepabeanan, Audit Cukai"
Tata Cara Pembayaran Jasa Bank Penatausaha Penerusan Pinjaman atas Beban Bagian Anggaran Kementerian Negara/Lembaga.,"Pembayaran Jasa Bank, Kementerian Negara/Lembaga, Penerusan Pinjaman"
Perubahan atas Peraturan Pemerintah Nomor 1 Tahun 2008 tentang Investasi Pemerintah.,"Investasi Pemerintah, Peraturan Pemerintah, Perubahan"
Sumber Daya Genetik Hewan dan Perbibitan Ternak.,"Sumber Daya, Perbibitan Ternak, Genetik Hewan"
Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Perindustrian.,"Kementerian Perindustrian, Penerimaan Negara Bukan Pajak, Jenis Dan Tarif"
Alokasi Definitif Pajak Bumi dan Bangunan Bagian Pemerintah Pusat yang Dibagikan Kepada Seluruh Kabupaten dan Kota Tahun Anggaran 2011.,"Alokasi Difinitif, Kabupaten Dan Kota, Pajak Bumi Dan Bangunan"
Alokasi Sementara Dana Bagi Hasil Pajak Bumi dan Bangunan Tahun Anggaran 2012.,"Alokasi Sementara, Pajak Bumi Dan Bangunan, Tahun Anggaran 2012"
Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Umum yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2011.,"Alokasi Kurang Bayar, Apbn, Sumber Daya Alam Pertambangan Umum"
Alokasi Definitif Dana Bagi Hasil Cukai Hasil Tembakau Tahun Anggaran 2011.,"Tahun Anggaran 2011, Hasil Cukai Hasil Tembakau, Alokasi Difinitif"
Tata Cara Pengajuan Persetujuan Kontrak Tahun Jamak (Multi Years Contract) dalam Pengadaan Barang/Jasa Pemerintah.,"Tatacara Pengajuan, Pengadaan Barang/Jasa, Kontrak Tahun Jamak"
Kredit Investasi Pemerintah.,Kredit Investasi Pemerintah
Perubahan atas Peraturan Menteri Keuangan Nomor 160/PMK.07/2011 tentang Pelaksanaan Penyaluran Dana Alokasi Khusus Tahun Anggaran 2011.,"Pelaksanaan, Perubahan, Dana Alokasi Khusus"
Penilaian Prestasi Kerja Pegawai Negeri Sipil.,"Pegawai Negeri Sipil, Penilaian, Prestasi Kerja"
Perubahan atas Peraturan Pemerintah Nomor 56 Tahun 2007 tentang Santunan dan Tunjangan Cacat Prajurit Tentara Nasional Indonesia.,"Tentara Nasional Indonesia, Tunjangan Cacad, Perubahan"
Perubahan Ketiga atas Peraturan Pemerintah Nomor 32 Tahun 1979 tentang Pemberhentian Pegawai Negeri Sipil.,"Pemberhentian, Pegawai Negeri Sipil, Perubahan Ketiga"
Mekanisme Pengelolaan Hibah.,"Hibah, Pengelolaan, Mekanisme Pengelolaan"
Sistem Akuntansi Investasi Pemerintah.,"Sistem Akuntansi, Investasi Pemerintah"
Badan Penyelenggara Jaminan Sosial.,"Badan Penyelenggara Jaminan Sosial, Jaminan Sosial"
Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2012.,"Tahun Anggaran 2012, Anggaran Pendapatan Dan Belanja Negara"
Perubahan atas Peraturan Menteri Keuangan Nomor 130/PMK.03/2009 tentang Tata Cara Penghentian Penyidikan Tindak Pidana di Bidang Perpajakan untuk Kepentingan Penerimaan Negara.,"Penerimaan Negara, Perubahan, Tindak Pidana Perpajakan"
Tata Cara Penggunaan Saldo Anggaran Lebih dalam Rangka Stabilisasi Pasar Surat Berharga Negara Domestik.,"Tatacara Penggunaan, Surat Berharga Negara Domestik, Saldo Anggaran Lebih"
Perubahan atas Peraturan Menteri Keuangan Nomor 218/PMK.08/2008 tentang Penerbitan dan Penjualan Surat Berharga Syariah Negara Ritel di  Pasar Perdana dalam Negeri.,"Surat Berharga Syariah Negara, Perubahan, Pasar Perdana Dalam Negeri, Pengelolaan Pembiayaan"
Perubahan atas Peraturan Menteri Keuangan Nomor 19/PMK.07/2011 tentang Perkiraan Alokasi Dana Bagi Hasil Sumber Daya Alam Kehutanan Tahun Anggaran 2011.,"Perubahan, Alokasi Dana Bagi Hasil, Sumber Daya Alam Kehutanan"
Otoritas Jasa Keuangan,Otoritas Jasa Keuangan
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Bandung pada Kementerian Kesehatan.,"Kementerian Kesehatan, Politeknik Kesehatan, Tarif Layanan Blu"
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Makassar pada Kementerian Kesehatan.,"Kementerian Kesehatan, Politeknik Kesehatan, Tarif Layanan Blu"
Tarif Layanan Badan Layanan Umum Universitas Islam Negeri Maulana Malik Ibrahim Malang pada Kementerian Agama.,"Kementerian Agama, Tarif Layanan Blu, Universitas Islam Negeri Maulana Malik Ibrahim"
Tarif Layanan Badan Layanan Umum Akademi Kimia Analisis Bogor pada Kementerian Perindustrian.,"Kementerian Perindustrian, Akademi Kimia Analisis Bogor, Tarif Layanan Blu"
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Medan pada Kementerian Kesehatan.,"Tarif Layanan Blu, Politeknik Kesehatan, Kementerian Kesehatan"
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Semarang pada Kementerian Kesehatan.,"Kementerian Kesehatan, Tarif Layanan Blu, Politeknik Kesehatan"
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Jakarta III pada Kementerian Kesehatan.,"Kementerian Kesehatan, Tarif Layanan Blu, Politeknik Kesehatan"
Tata Cara Penyediaan dan Pencairan Dana Geothermal Dari Rekening Kas Umum Negara Ke Rekening Induk Dana Investasi pada Pusat Investasi Pemerintah.,"Pencairan Dana Geothermal, Pusat Investasi Pemerintah, Rekening Kas Umum Negara"
Perubahan Kedua atas Keputusan Menteri Keuangan Nomor 90/KMK.04/2002 tentang Tata Cara Pemberian Pembebasan Bea Masuk dan Cukai atas Barang Perwakilan Negara Asing dan Pejabatnya.,"Perwakilan Negara Asing, Pembebasan Bea Masuk, Perubahan"
Pengenaan Bea Masuk Tindakan Pengamanan Terhadap Impor Produk Berupa Terpal Dari Serat Sintetik Selain Awning dan Kerai Matahari.,"Serat Sintetik, Awning Dan Kerai Matahari, Bea Masuk"
Pengenaan Bea Masuk Anti Dumping Terhadap Impor Pisang Cavendish Dari Negara Filipina.,"Bea Masuk Anti Dumping, Negara Filipina, Impor Pisang Cavendish"
Perubahan Kesembilan atas Peraturan Menteri Keuangan Nomor 110/PMK.010/2006 tentang Penetapan Sistem Klasifikasi Barang dan Pembebanan Tarif Bea Masuk atas Barang Impor.,"Tarif Bea Masuk, Perubahan Kesembilan, Sistem Klasifikasi Barang"
"Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Kehutanan Tahun Anggaran 2006, Tahun Anggaran 2007, dan Tahun Anggaran 2009 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2011.","Sumber Daya Alam Kehutanan, Alokasi Kurang Bayar, Anggaran Pendapatan Dan Belanja Negara"
Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 244/PMK.07/2010 tentang Alokasi Sementara Dana Bagi Hasil Pajak Bumi dan Bangunan Bagian Daerah Tahun Anggaran 2011.,"Dana Bagi Hasil, Perubahan Kedua, Pajak Bumi Dan Bangunan"
"Perubahan atas Peraturan Menteri Keuangan Nomor 196/PMK.011/2010 tentang Pengenaan Bea Masuk Anti Dumping Terhadap Impor Polyester Staple Fiber Dari Negara India, Republik Rakyat Tiongkok, dan Taiwan.","Bea Masuk Anti Dumping, Perubahan, Polyester Staple Fiber"
Pedoman Umum dan Alokasi Prognosa Definitif Bantuan Operasional Sekolah Bagi Pemerintah Daerah Kabupaten dan Kota Tahun Anggaran 2011.,"Kabupaten Dan Kota, Bantuan Operasional Sekolah, Pedoman Umum"
Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 69/PMK.04/2009 tentang Penundaan Pembayaran Cukai untuk Pengusaha Pabrik atau Importir Barang Kena Cukai yang Melaksanakan Pelunasan dengan Cara Pelekatan Pita Cukai.,"Pita Cukai, Perubahan Kedua, Pembayaran Cukai"
Rumah Susun,Rumah Susun Sederhana
Pengesahan Convention On The Rights Of Persons With Disabilities (Konvensi Mengenai Hak-Hak Penyandang Disabilitas).,"Pengesahan, Hak Penyandang Disabilitas, Konvensi"
Dana Perwalian.,"Dana Perwalian, Dana"
Perubahan atas Undang-Undang Nomor 22 Tahun 2004 tentang Komisi Yudisial.,"Perubahan, Undang-Undang, Komisi Yudisial"
"Pengadaan Barang dan Jasa, Arbiter, Penganggaran dan Pembiayaan Terkait Penanganan Permohonan Arbitrase Rafat Ali Rizvi di International Centre For Settlement Of Investment Disputes (Icsid) dan Hesham Al Warraq di Bawah Organisasi Konferensi Islam (Oki).","Icsid, Oki, Pengadaan Barang Dan Jasa"
Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 181/PMK.011/2009 tentang Tarif Cukai Hasil Tembakau.,"Perubahan Ketiga, Tarif Cukai, Hasil Tembakau"
Intelijen Negara.,Intelijen Negara
Bantuan Hukum.,Bantuan Hukum
Penetapan Tarif Bea Masuk atas Barang Impor dalam Rangka  Asean-Australia-New Zealand Free Trade Area (Aanzfta).,"Aanzfta, Tarif Bea Masuk, Barang Impor"
Perubahan Kedua atas Peraturan Presiden Nomor 47 Tahun 2009 tentang Pembentukan dan Organisasi Kementerian Negara.,"Kementerian Negara, Perubahan Kedua, Organisasi"
Tata Cara Pergeseran Anggaran Belanja Dari Bagian Anggaran Bendahara Umum Negara Pengelola Belanja Lainnya (Ba 999.08) Ke Bagian Anggaran Kementerian Negara/Lembaga Tahun Anggaran 2011.,"Bendahara Umum Negara, Anggaran Kementerian Negara/Lembaga, Pergeseran Anggaran Belanja"
Pengesahan Memorandum Of Understanding On Establishing The Asean-China Centre Between The Governments Of The Member States Of The Association Of Southeastasian Nations And The Government Of The Peoples`S Republic Of China (Memorandum Saling Pengertian Mengenai Pendirian Asean-China Centre Antara Pemerintah Negara-Negara Anggota Perhimpunan Bangsa-Bangsa Asia Tenggara dan Republik Rakyat China).,"Pengesahan, Memorandum, Asean - China"
Pengesahan Asean Multilateral Agreement On Air Services (Persetujuan Multilateral Asean tentang Jasa Angkutan Udara) Beserta Protocol 1 On Unlimited Third And Fourth Freedom Traffic Rights Within The Asean Sub-Region (Protokol 1 tentang Kebebasan Hak Angkut Ketiga dan Keempat yang Tidak Terbatas dalam Subkawasan Asean) dan Protocol 2 On Unlimited Fifth Freedom Traffic Rights Within The Asean Sub-Region (Protokol 2 tentang Kebebasan Hak Angkut Kelima yang Tldak Terbatas dalam Subkawasan Asean).,"Subkawasan Asean, Hak Angkut, Pengesahan"
Pembangunan Bangunan Gedung Negara.,"Bangunan Gedung, Negara, Pembangunan"
Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 128/PMK.06/2007 tentang Pengurusan Piutang Negara.,"Pengurusan, Perubahan Kedua, Piutang  Negara"
Tata Cara Pemotongan Dana Alokasi Umum dan/atau Dana Bagi Hasil Bagi Daerah Induk/Provinsi yang Tidak Memenuhi Kewajiban Hibah/Bantuan Pendanaan Kepada Daerah Otonom Baru.,"Dana Bagi Hasil, Dana Alokasi Umum, Daerah Otonom"
Alokasi Kurang Bayar Dana Bagi Hasil Pajak dan Dana Bagi Hasil Cukai Hasil Tembakau Tahun Anggaran 2009 dan Tahun Anggaran 2010 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2011.,"Tahun Anggaran 2011, Alokasi Kurang Bayar, Anggaran Pendapatan Dan Belanja Negara"
Pelaksanaan Penyaluran Dana Alokasi Khusus Tahun Anggaran 2011.,"Pelaksanaan, Tahun Anggaran 2011, Dana Alokasi Khusus"
Perubahan Keempat atas Peraturan Menteri Keuangan Nomor 135/PMK.05/2008 tentang Fasilitas Penjaminan Kredit Usaha Rakyat.,"Kredit Usaha Rakyat, Fasilitas Penjaminan, Perubahan Keempat"
Penataan dan Pemerataan Guru Pegawai Negeri Sipil.,"Guru Pegawai Negeri Sipil, Pemerataan, Penataan"
Perubahan Ketiga atas Peraturan Presiden Nomor 14 Tahun 2007 tentang Badan Penanggulangan Lumpur Sidoarjo.,"Badan Penanggulangan, Lumpur Sidoarjo"
Perubahan Kedua atas Eraturan Presiden Nomor 26 Tahun 2009 tentang Penerapan Kartu Tanda Penduduk Berbasis Nomor Induk Kependudukan Secara Nasional.,"Kartu Tanda Penduduk, Perubahan Kedua, Kependudukan"
Unit Percepatan Pembangunan Provinsi Papua dan Provinsi Papua Barat.,"Provinsi Papua, Provinsi Papua Barat, Percepatan Pembangunan"
Percepatan Pembangunan Provinsi Papua dan Provinsi Papua Barat.,"Percepatan Pembangunan, Provinsi Papua Barat, Provinsi Papua"
Pemeriksaan Kesehatan dan Psikologi Calon Tenaga Kerja Indonesia.,"Psikologi, Calon Tenaga Kerja Indonesia, Pemeriksaan Kesehatan"
Alokasi Kurang Bayar Dana Bagi Hasil Sumber Daya Alam Pertambangan Gas Bumi Tahun Anggaran 2010 yang Dialokasikan dalam Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2011.,"Alokasi Kurang Bayar, Anggaran Pendapatan Dan Belanja Negara, Dana Bagi Hasil"
Pajak Penghasilan Ditanggung Pemerintah atas Bunga atau Imbalan Surat Berharga Negara yang Diterbitkan di Pasar Internasional dan Penghasilan Pihak Ketiga atas Jasa yang Diberikan Kepada Pemerintah dalam Penerbitan Surat Berharga Negara di Pasar Internasional Tahun Anggaran 2011.,"Pasar Internasional, Surat Berharga Negara, Pajak Penghasilan Ditanggung Pemerintah"
Perubahan atas Peraturan Menteri Keuangan Nomor 188/PMK.06/2008 tentang Penyelesaian Aset Bekas Milik Asing/Cina.,"Milik Asing/Cina, Perubahan, Aset Bekas"
Pedoman Umum dan Alokasi Koreksi Positif Dana Alokasi Umum dan Koreksi Positif Dana Alokasi Khusus Tahun Anggaran 2010.,"Dana Alokasi Khusus, Pedoman Umum, Koreksi Positif"
Penambahan Penyertaan Modal Negara Republik Indonesia Ke dalam Modal Perusahaan Umum (Perum) Lembaga Kantor Berita Nasional Antara.,"Modal Perusahaan, Kantor Berita Nasional Antara, Penyertaan Modal Negara"
Penerapan Treasury Notional Pooling pada Rekening Lainnya.,"Treasury National Pooling, Rekening, Penerapan"
Tata Cara Penarikan Pinjaman dan/atau Hibah Luar Negeri.,"Tatacara Penarikan, Hibah Luar Negeri, Pinjaman"
"Tata Cara Penyediaan, Penghitungan, Pembayaran, dan Pertanggungjawaban Subsidi Beras Bagi Masyarakat Berpendapatan Rendah.","Tatacara Penyediaan, Subsidi Beras, Berpendapatan Rendah"
Sensus Pajak Nasional.,Sensus Pajak Nasional
Perubahan Kedua atas Peraturan Presiden Nomor 67 Tahun 2005 tentang Kerjasama Pemerintah dengan Badan Usaha dalam Penyediaan Infrastruktur.,"Infrastruktur, Badan Usaha, Perubahan Kedua"
Perubahan atas Peraturan Menteri Keuangan Nomor 145/PMK.04/2007 tentang Ketentuan Kepabeanan di Bidang Ekspor.,"Perubahan, Ketentuan, Kepabeanan Di Bidang Ekspor"
Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Sekretariat Negara.,"Penerimaan Negara Bukan Pajak, Jenis Dan Tarif, Kementerian Sekretariat Negara"
Kawasan Berikat.,Kawasan Berikat
Perubahan atas Peraturan Menteri Keuangan Nomor 173/PMK.05/2010 tentang Tata Cara Pengelolaan Dana Bantuan dalam Rangka Penanggulangan Bencana Alam di Sumatera.,"Perubahan, Bencana Alam, Dana Bantuan"
